"","uID","Year","Outcome","months_with_outcome","Txmonths","isCoal","initialYear","S_n_CR","avgNOxControls","scrubber","totOpTime","NOxemissions","SO2emissions","CO2emissions","GrossLoad","HeatInput","pctCapacity","Phase2","EPA.Region","Latitude","Longitude","Tx","coal_no_scrubber","coal_with_scrubber"
"1042","3403_2",2002,2772.008,12,0,TRUE,1957,FALSE,1,FALSE,8686.5,2772.008,7330.333,1943808.8,1887615,18945495,0.581767200730966,0,4,36.3156,-86.4006,FALSE,TRUE,FALSE
"1043","3403_2",2014,1236.227,12,0,TRUE,1957,FALSE,1,FALSE,7853.89,1236.227,4922.87,1644408.04,1572801.4,15678978.6,0.482233570938855,0,4,36.3156,-86.4006,FALSE,TRUE,FALSE
"1044","3403_3",2002,3293.044,12,0,TRUE,1959,FALSE,1,FALSE,8174.75,3293.044,10306.145,1965768.6,2042250,19159545,0.46390065297983,0,4,36.3156,-86.4006,FALSE,TRUE,FALSE
"1045","3403_4",2002,3181.958,12,0,TRUE,1959,FALSE,1,FALSE,7788.75,3181.958,9920.206,1904869.03,1998734,18565987.1,0.478984883379546,0,4,36.3156,-86.4006,FALSE,TRUE,FALSE
"1046","3403_GCT6",2002,7.667,12,0,FALSE,NA,FALSE,0,FALSE,513.75,7.667,0.457,25199.411,34255,420909.675,0.0455563154759715,1,4,36.3156,-86.4006,FALSE,FALSE,FALSE
"1047","3405_1",2002,2249.942,12,0,TRUE,1955,FALSE,1,FALSE,7370.25,2249.942,7906.103,1143872.01,1176399,11148855.1,0.407202612616286,1,4,36.3767,-82.9639,FALSE,TRUE,FALSE
"1048","3405_2",2002,2253.226,12,0,TRUE,1955,FALSE,1,FALSE,7512.75,2253.226,7915.692,1144846.62,1174150,11158340.1,0.400700262021238,1,4,36.3767,-82.9639,FALSE,TRUE,FALSE
"1049","3405_3",2002,2945.945,12,0,TRUE,1956,FALSE,1,FALSE,8733.5,2945.945,10140.775,1496788.55,1508332,14588584.4,0.552870385497917,1,4,36.3767,-82.9639,FALSE,TRUE,FALSE
"1050","3405_4",2002,2761.68,12,0,TRUE,1957,FALSE,1,FALSE,8300.25,2761.68,9524.815,1407346.42,1399152,13716817,0.521509748863022,1,4,36.3767,-82.9639,FALSE,TRUE,FALSE
"1051","3405_JCC1",2014,50.01,12,12,FALSE,NA,TRUE,1,FALSE,5464.7,50.01,2.707,500785.477,1220335.67,8406752.13,0.429250443023557,1,4,36.3767,-82.9639,TRUE,FALSE,FALSE
"1052","3405_JCC2",2014,50.62,12,12,FALSE,NA,TRUE,1,FALSE,5271.52,50.62,2.75,482342.845,1155971.32,8087210.2,0.412988228326949,1,4,36.3767,-82.9639,TRUE,FALSE,FALSE
"1053","3405_JCC3",2014,52.489,12,12,FALSE,NA,TRUE,1,FALSE,4882.65,52.489,2.82,452114.473,1084856.84,7555595.98,0.385442783146275,1,4,36.3767,-82.9639,TRUE,FALSE,FALSE
"1054","3406_1",2002,2434.897,12,0,TRUE,1951,FALSE,0,FALSE,8457.5,2434.897,11119.033,962887.48,866697,9384869.3,0.468120010885253,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1055","3406_1",2014,675.436,12,12,TRUE,1951,TRUE,0,FALSE,8429.12,675.436,4465.656,852354.61,714790.86,8186973.5,0.408236680926522,0,4,36.0278,-87.9861,TRUE,TRUE,FALSE
"1056","3406_2",2002,2512.445,12,0,TRUE,1951,FALSE,0,FALSE,8482.25,2512.445,11470.034,992772.27,893714,9676145.7,0.492268842697655,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1057","3406_2",2014,655.761,12,0,TRUE,1951,FALSE,0,FALSE,8239.21,655.761,4425.649,833060.5,699859.3,8001587.8,0.406781728932612,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1058","3406_3",2002,2346.598,12,0,TRUE,1952,FALSE,0,FALSE,8032,2346.598,10719.356,929098.05,837171,9055538.4,0.649233775348218,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1059","3406_3",2014,645.704,12,0,TRUE,1952,FALSE,0,FALSE,8378.25,645.704,4299.465,823512.14,691617.91,7909912.1,0.567491135322038,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1060","3406_4",2002,2401.888,12,0,TRUE,1952,FALSE,0,FALSE,8261.5,2401.888,10963.016,951158.76,855776,9270556.6,0.431908496797048,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1061","3406_4",2014,671.418,12,12,TRUE,1952,TRUE,0,FALSE,8759.57,671.418,4326.224,857719.1,719076.93,8238541.7,0.384148576968621,0,4,36.0278,-87.9861,TRUE,TRUE,FALSE
"1062","3406_5",2002,2261.372,12,0,TRUE,1952,FALSE,0,FALSE,8254.25,2261.372,10262.059,892366.75,804845,8697534,0.395351059789266,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1063","3406_6",2002,2257.762,12,0,TRUE,1953,FALSE,0,FALSE,8056,2257.762,10276.125,893074.94,806025,8704435.2,0.4364968169285,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1064","3406_8",2002,2623.008,12,0,TRUE,1959,FALSE,1,FALSE,8139,2623.008,11929.763,1035722.3,1029415,10094760.7,0.488075616224098,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1065","3406_9",2002,2657.385,12,0,TRUE,1959,FALSE,1,FALSE,8210,2657.385,12088.935,1050029.11,1044449,10234202.1,0.512747176534446,0,4,36.0278,-87.9861,FALSE,TRUE,FALSE
"1066","3406_JCT17",2002,9.696,12,0,FALSE,NA,FALSE,0,FALSE,593,9.696,0.73,29289.295,39545,486647.14,0.0526328992968094,1,4,36.0278,-87.9861,FALSE,FALSE,FALSE
"1067","3406_JCT18",2002,11.95,12,0,FALSE,NA,FALSE,0,FALSE,730.25,11.95,1.664,37885.898,49424,617241.375,0.0672143528757329,1,4,36.0278,-87.9861,FALSE,FALSE,FALSE
"1068","3406_JCT19",2002,10.394,12,0,FALSE,NA,FALSE,0,FALSE,689.25,10.394,1.205,35584.896,45960,584000.255,0.0634834782093922,1,4,36.0278,-87.9861,FALSE,FALSE,FALSE
"1069","3407_1",2002,2756.716,12,0,TRUE,1954,FALSE,0,FALSE,8369.75,2756.716,6887.218,976504.13,982996,9517585.5,0.50771333065809,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1070","3407_2",2002,2877.893,12,0,TRUE,1954,FALSE,0,FALSE,8360.25,2877.893,7237.819,1022005.12,1027042,9961065.3,0.520149999321155,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1071","3407_3",2002,2725.529,12,0,TRUE,1954,FALSE,0,FALSE,8200.5,2725.529,6919.752,971620.58,978992,9469995,0.49511608030181,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1072","3407_4",2002,2685.851,12,0,TRUE,1954,FALSE,0,FALSE,8048,2685.851,6842.025,959027.72,968832,9347254.5,0.489217283550407,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1073","3407_5",2002,4000.557,12,0,TRUE,1955,FALSE,1,FALSE,8572.5,4000.557,10189.24,1436796.5,1435609,14003867.7,0.544879947036745,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1074","3407_6",2002,2967.822,12,0,TRUE,1955,FALSE,1,FALSE,8119.75,2967.822,10771.705,1517304.1,1404130,14788540,0.243713714837152,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1075","3407_7",2002,2873.644,12,0,TRUE,1955,FALSE,1,FALSE,8009.25,2873.644,10380.588,1462029.59,1355085,14249797.9,0.454955730412825,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1076","3407_8",2002,2727.739,12,0,TRUE,1955,FALSE,1,FALSE,7656.75,2727.739,9829.874,1381298.23,1275509,13462950.7,0.51214800359016,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1077","3407_8",2014,255.799,12,12,TRUE,1955,TRUE,1,TRUE,6565.38,255.799,244.598,898732.14,829192.05,8663332.17,0.331213201336511,1,4,35.8992,-84.5194,TRUE,FALSE,TRUE
"1078","3407_9",2002,2469.003,12,0,TRUE,1955,FALSE,0,FALSE,6380.25,2469.003,8512.746,1223619.82,1131749,11926126.6,0.461039880531402,1,4,35.8992,-84.5194,FALSE,TRUE,FALSE
"1079","3407_9",2014,262.257,12,12,TRUE,1955,TRUE,0,TRUE,6720.9,262.257,240.621,878701.64,811111.49,8470227.6,0.327897667401823,1,4,35.8992,-84.5194,TRUE,FALSE,TRUE
"1080","3439_1",2002,128.204,12,0,FALSE,NA,FALSE,0,FALSE,3744.25,128.204,0.282,55806.8,75172,939038.065,0.270477769625082,1,6,27.5667,-99.5083,FALSE,FALSE,FALSE
"1081","3439_3",2002,239.828,12,0,FALSE,NA,FALSE,0,FALSE,6656.25,239.828,1.609,248648.235,377460,4181361.17,0.426528640165499,1,6,27.5667,-99.5083,FALSE,FALSE,FALSE
"1082","3439_5",2014,3.411,12,12,FALSE,NA,TRUE,1,FALSE,1330.19,3.411,0.2,39460.858,61311.46,663985.397,0.0808596225208566,1,6,27.5667,-99.5083,TRUE,FALSE,FALSE
"1083","3441_8",2014,51.414,12,12,FALSE,NA,TRUE,0,FALSE,4742.91,51.414,1.811,358727.635,801716.81,6036295.02,0.263425273185251,1,6,27.8182,-97.4189,TRUE,FALSE,FALSE
"1084","3441_9",2014,46.187,12,12,FALSE,NA,TRUE,0,FALSE,4699.89,46.187,1.823,360758.336,807650.49,6070475,0.264919766561146,1,6,27.8182,-97.4189,TRUE,FALSE,FALSE
"1085","3442_7",2002,628.215,12,0,FALSE,NA,FALSE,0,FALSE,5081,628.215,1.462,289769.62,503060,4875849.7,0.385413105459804,1,6,26.1421,-97.6411,FALSE,FALSE,FALSE
"1086","3452_1",2014,58.354,12,0,FALSE,NA,FALSE,1,FALSE,719.05,58.354,1.824,54362.738,66397.24,892708.411,0.0220908648976045,1,6,32.8364,-96.5464,FALSE,FALSE,FALSE
"1087","3452_2",2014,17.982,12,12,FALSE,NA,TRUE,1,FALSE,1265.25,17.982,0.718,139763.124,209688.01,2351705.83,0.0476427987296868,1,6,32.8364,-96.5464,TRUE,FALSE,FALSE
"1088","3454_1",2002,289.831,12,0,FALSE,NA,FALSE,1,FALSE,4857.85,289.831,2.759,237177.289,380908,3983187.38,0.194981153002432,1,6,32.9503,-96.9756,FALSE,FALSE,FALSE
"1089","3454_2",2002,229.173,12,0,FALSE,NA,FALSE,1,FALSE,4335.61,229.173,10.31,213183.007,333747,3565358.45,0.212142294552667,1,6,32.9503,-96.9756,FALSE,FALSE,FALSE
"1090","3454_3",2002,570.815,12,0,FALSE,NA,FALSE,2,FALSE,4956.87,570.815,8.22,425880.776,640389,7135999.93,0.175931894831338,1,6,32.9503,-96.9756,FALSE,FALSE,FALSE
"1091","3456_**5",2014,435.781,12,0,FALSE,NA,FALSE,1,FALSE,8110.79,435.781,1.811,358575.69,429341.87,6034012.4,0.673840871699677,1,6,31.9858,-106.4322,FALSE,FALSE,FALSE
"1092","3456_1",2002,180.236,12,0,FALSE,NA,FALSE,0,FALSE,5992.5,180.236,0.73,145005.67,217276,2440012.37,0.324435248024498,1,6,31.9858,-106.4322,FALSE,FALSE,FALSE
"1093","3456_2",2002,263.34,12,0,FALSE,NA,FALSE,0,FALSE,8169,263.34,1.04,205716.34,326924,3461619.4,0.45984874631631,1,6,31.9858,-106.4322,FALSE,FALSE,FALSE
"1094","3456_GT-6A",2014,30.968,12,0,FALSE,NA,FALSE,0,FALSE,4430.89,30.968,1.056,208891.622,417233.67,3514900.466,0.356616902479378,1,6,31.9858,-106.4322,FALSE,FALSE,FALSE
"1095","3456_GT-6B",2014,24.528,12,0,FALSE,NA,FALSE,0,FALSE,5740.02,24.528,1.208,239289.85,529299.69,4026430.28,0.4086784085491,1,6,31.9858,-106.4322,FALSE,FALSE,FALSE
"1096","3457_2",2014,125.03,12,12,FALSE,NA,TRUE,0,FALSE,7598.13,125.03,2.958,586047.178,913910.8,9861400.572,0.368786049821068,1,6,30.4364,-95.5215,TRUE,FALSE,FALSE
"1097","3459_1",2002,786.091,12,0,FALSE,NA,FALSE,0,FALSE,8467.75,786.091,3.356,664783.11,1119675,11188190.8,0.591969897244136,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1098","3459_2",2002,723.92,12,0,FALSE,NA,FALSE,0,FALSE,8489.75,723.92,3.553,704178.37,1179398,11850089.2,0.626067609248162,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1099","3459_2",2014,183.818,12,0,FALSE,NA,FALSE,1,FALSE,3775.11,183.818,0.98,193888.593,327230.94,3262667.54,0.169729277107674,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1100","3459_3",2014,521.313,12,0,FALSE,NA,FALSE,1,FALSE,6934.9,521.313,3.454,684620.34,1100316.04,11520061.2,0.31100851488657,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1101","3459_4",2014,1485.696,12,0,FALSE,NA,FALSE,1,FALSE,7410.68,1485.696,6.447,1277081.83,2133303.31,21489443.9,0.445646278388056,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1102","3459_5",2002,902.114,12,0,FALSE,NA,FALSE,0,FALSE,8562.25,902.114,5.69,1126740.05,1795705,18959595.2,0.47824237711231,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1103","3459_5",2014,466.37,12,0,FALSE,NA,FALSE,1,FALSE,7324.11,466.37,3.211,635931.93,961441.85,10700862.4,0.239690001420222,1,6,30.0242,-93.875,FALSE,FALSE,FALSE
"1104","345_1",2002,11.652,12,12,FALSE,NA,TRUE,0,FALSE,4124.01,11.652,1.413,279933.988,499326,4710452.364,0.270662768427561,1,9,34.2072,-119.2511,TRUE,FALSE,FALSE
"1105","345_1",2014,1.641,12,12,FALSE,NA,TRUE,0,FALSE,1049.08,1.641,0.234,46305.99,73983.4,779166.346,0.0392914826963741,1,9,34.2072,-119.2511,TRUE,FALSE,FALSE
"1106","345_2",2014,1.914,12,12,FALSE,NA,TRUE,0,FALSE,1251.09,1.914,0.26,51409.537,82745.59,865044.666,0.0438958643947583,1,9,34.2072,-119.2511,TRUE,FALSE,FALSE
"1107","3460_CBY1",2002,679.637,12,0,FALSE,NA,FALSE,1,FALSE,6284.41,679.637,3.983,788749.99,1263604,13272227.7,0.184972181460227,1,6,29.7483,-94.9272,FALSE,FALSE,FALSE
"1108","3464_GBY5",2014,33.924,12,0,FALSE,NA,FALSE,1,FALSE,1022.08,33.924,0.338,66956.49,88238.06,1126652.028,0.028210409257729,1,6,29.8208,-95.2194,FALSE,FALSE,FALSE
"1109","3468_SRB3",2002,157.97,12,0,FALSE,NA,FALSE,1,FALSE,4632.72,157.97,0.985,195404.015,318123,3288126.826,0.119413755552442,1,6,29.7268,-95.06,FALSE,FALSE,FALSE
"1110","3469_THW31",2014,3.376,12,0,FALSE,NA,FALSE,1,FALSE,503.67,3.376,0.113,22536.624,26480.67,379232.51,0.0454652359431676,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1111","3469_THW32",2014,2.769,12,0,FALSE,NA,FALSE,1,FALSE,413.73,2.769,0.09,NA,21475.62,301698.581,0.0361170698258022,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1112","3469_THW33",2014,3.023,12,0,FALSE,NA,FALSE,0,FALSE,438,3.023,0.1,19690.167,23524.42,331316.347,0.0394914840446147,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1113","3469_THW34",2014,2.594,12,0,FALSE,NA,FALSE,0,FALSE,393.85,2.594,0.087,17209.576,20241.12,289579.779,0.0346589647955957,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1114","3469_THW41",2014,3.087,12,0,FALSE,NA,FALSE,0,FALSE,525.1,3.087,0.12,23632.158,28047.02,397648.886,0.0476031724545777,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1115","3469_THW42",2014,2.36,12,0,FALSE,NA,FALSE,0,FALSE,482.01,2.36,0.107,21241.035,25601.04,357404.086,0.042892989070068,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1116","3469_THW43",2014,3.004,12,0,FALSE,NA,FALSE,0,FALSE,487.57,3.004,0.109,21821.436,26492.71,367202.42,0.0434726396637917,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1117","3469_THW44",2014,2.988,12,0,FALSE,NA,FALSE,1,FALSE,467.12,2.988,0.104,NA,24985.2,345944.986,0.0413579844768328,0,6,29.9414,-95.5333,FALSE,FALSE,FALSE
"1118","3470_WAP1",2002,130.495,12,0,FALSE,NA,FALSE,1,FALSE,2296.82,130.495,0.467,92687.938,134294,1559678.82,0.0869134240593148,1,6,29.4828,-95.6311,FALSE,FALSE,FALSE
"1119","3470_WAP2",2002,79.163,12,0,FALSE,NA,FALSE,1,FALSE,2279.28,79.163,0.455,90134.607,134767,1516926.79,0.0880431320846308,1,6,29.4828,-95.6311,FALSE,FALSE,FALSE
"1120","3470_WAP4",2014,182.548,12,0,FALSE,NA,FALSE,1,FALSE,1345.94,182.548,1.05,207799.131,302382.67,3496630.993,0.0672117791812065,1,6,29.4828,-95.6311,FALSE,FALSE,FALSE
"1121","3470_WAP5",2002,4482.762,12,0,TRUE,NA,FALSE,1,FALSE,8705.78,4482.762,21310.029,5422153.2,5439502,52859500,0.706237154383729,1,6,29.4828,-95.6311,FALSE,TRUE,FALSE
"1122","3470_WAP6",2002,3850.477,12,0,TRUE,NA,FALSE,1,FALSE,7557.61,3850.477,18005.678,4571700.38,4582608,44689053.3,0.577265032418461,1,6,29.4828,-95.6311,FALSE,TRUE,FALSE
"1123","3470_WAP7",2002,3208.658,12,0,TRUE,NA,FALSE,1,FALSE,8536.02,3208.658,18459.394,4694715.9,4463252,45768474,0.625533298974979,1,6,29.4828,-95.6311,FALSE,TRUE,FALSE
"1124","3470_WAP7",2014,940.869,12,12,TRUE,NA,TRUE,0,FALSE,8182.73,940.869,13606.016,4066295.1,4143519.5,38812188,0.531146901141265,1,6,29.4828,-95.6311,TRUE,TRUE,FALSE
"1125","3470_WAP8",2002,3977.337,12,0,TRUE,NA,FALSE,1,TRUE,8473.99,3977.337,4046.941,5014135.3,5093280,48879456,0.809626603114519,1,6,29.4828,-95.6311,FALSE,FALSE,TRUE
"1126","3470_WAP8",2014,1031.518,12,12,TRUE,NA,TRUE,0,TRUE,8313.04,1031.518,2886.437,4625523.1,4481611.6,44113956,0.729996443244912,1,6,29.4828,-95.6311,TRUE,FALSE,TRUE
"1127","3478_1",2002,141.685,12,0,FALSE,NA,FALSE,0,FALSE,3063,141.685,1.133,117883.6,181488,1979983,0.143967786868965,1,6,32.8486,-94.5469,FALSE,FALSE,FALSE
"1128","3478_2",2002,429.61,12,0,FALSE,NA,FALSE,1,FALSE,4371,429.61,1.947,385785.7,618407,6491501.7,0.241769909794964,1,6,32.8486,-94.5469,FALSE,FALSE,FALSE
"1129","3478_2",2014,197.254,12,0,FALSE,NA,FALSE,1,FALSE,3057.95,197.254,0.775,153314.803,235390.71,2579780.896,0.0970240769139238,1,6,32.8486,-94.5469,FALSE,FALSE,FALSE
"1130","3478_3",2002,498.881,12,0,FALSE,NA,FALSE,1,FALSE,5997,498.881,2.708,536712.2,863589,9031093.3,0.336905570851055,1,6,32.8486,-94.5469,FALSE,FALSE,FALSE
"1131","3482_151B",2002,1213.623,12,0,FALSE,NA,FALSE,0,FALSE,7686.25,1213.623,3.095,611853.375,1083234,10321408.675,0.38335673785046,1,6,33.5239,-101.7392,FALSE,FALSE,FALSE
"1132","3482_151B",2014,380.726,12,0,FALSE,NA,FALSE,1,FALSE,6054.55,380.726,2.017,399994.29,611629.93,6730473.4,0.250962545393712,1,6,33.5239,-101.7392,FALSE,FALSE,FALSE
"1133","3482_152B",2002,692.752,12,0,FALSE,NA,FALSE,1,FALSE,8443.5,692.752,3.459,683477.74,1100967,11529611.4,0.504029286167082,1,6,33.5239,-101.7392,FALSE,FALSE,FALSE
"1134","3482_152B",2014,315.407,12,0,FALSE,NA,FALSE,1,FALSE,6589.27,315.407,2.15,428167.42,677676.34,7204575.5,0.315052400698213,1,6,33.5239,-101.7392,FALSE,FALSE,FALSE
"1135","3482_154T",2014,8.848,12,0,FALSE,NA,FALSE,0,FALSE,352.35,8.848,0.172,34299.619,58596.91,577149.668,0.0313702380807541,1,6,33.5239,-101.7392,FALSE,FALSE,FALSE
"1136","3484_141B",2014,66.685,12,0,FALSE,NA,FALSE,1,FALSE,3159.98,66.685,0.365,72542.381,134572.84,1220665.2,0.124427803374663,1,6,35.2825,-101.7458,FALSE,FALSE,FALSE
"1137","3484_142B",2014,88.991,12,0,FALSE,NA,FALSE,1,FALSE,4301.15,88.991,0.545,103589.45,150227.94,1743040.1,0.171260850098637,1,6,35.2825,-101.7458,FALSE,FALSE,FALSE
"1138","3484_143B",2014,207.859,12,0,FALSE,NA,FALSE,1,FALSE,4679.35,207.859,0.881,175803.624,258100.76,2958197.12,0.121694564731581,1,6,35.2825,-101.7458,FALSE,FALSE,FALSE
"1139","3485_112B",2014,99.297,12,0,FALSE,NA,FALSE,0,FALSE,4934.6,99.297,0.683,134774.868,193210.6,2267817.86,0.202564283704544,1,6,34.1661,-102.4114,FALSE,FALSE,FALSE
"1140","3485_114B",2002,645.47,12,0,FALSE,NA,FALSE,0,FALSE,7480.75,645.47,1.823,360661.37,625024,6084073.2,0.292747155496672,1,6,34.1661,-102.4114,FALSE,FALSE,FALSE
"1141","3485_114B",2014,534.331,12,0,FALSE,NA,FALSE,1,FALSE,6788.03,534.331,2.435,483533.1,751894.39,8136254.2,0.390640298270317,1,6,34.1661,-102.4114,FALSE,FALSE,FALSE
"1142","3489_1",2002,191.969,12,0,FALSE,NA,FALSE,1,FALSE,2310.83,191.969,0.448,88448.334,115691,1488338.328,0.108457694842174,1,6,32.9056,-97.4792,FALSE,FALSE,FALSE
"1143","3489_2",2002,249.114,12,0,FALSE,NA,FALSE,2,FALSE,2835.01,249.114,3.828,145081.363,215345,2443031.18,0.140909622528969,1,6,32.9056,-97.4792,FALSE,FALSE,FALSE
"1144","3489_3",2002,494.188,12,0,FALSE,NA,FALSE,1,FALSE,3949.17,494.188,2.123,420808.139,564841,7080983.6,0.166258711108368,1,6,32.9056,-97.4792,FALSE,FALSE,FALSE
"1145","3490_1",2002,989.629,12,0,FALSE,NA,FALSE,0,FALSE,4493.16,989.629,38.292,353333.26,610630,5965845.3,0.262220589528588,1,6,33.135,-98.6117,FALSE,FALSE,FALSE
"1146","3490_2",2014,162.114,12,0,FALSE,NA,FALSE,2,FALSE,1429.51,162.114,0.494,97892.837,144762.97,1647201.439,0.0379784242009061,1,6,33.135,-98.6117,FALSE,FALSE,FALSE
"1147","3491_3",2002,811.213,12,0,FALSE,NA,FALSE,1,FALSE,4426.77,811.213,3.337,661141.208,1063116,11125007.892,0.327311766067482,1,6,32.7278,-97.2186,FALSE,FALSE,FALSE
"1148","3491_4",2014,7.904,12,12,FALSE,NA,TRUE,0,FALSE,642.28,7.904,0.275,54328.609,73641.21,914192.076,0.0188768398418711,1,6,32.7278,-97.2186,TRUE,FALSE,FALSE
"1149","3491_5",2002,468.713,12,0,FALSE,NA,FALSE,0,FALSE,2521.5,468.713,1.921,380820.938,535360,6408041.9,0.129599625426848,1,6,32.7278,-97.2186,FALSE,FALSE,FALSE
"1150","3491_5",2014,10.68,12,12,FALSE,NA,TRUE,0,FALSE,820.13,10.68,0.42,83169.482,111697.41,1399455.36,0.0282592052844405,1,6,32.7278,-97.2186,TRUE,FALSE,FALSE
"1151","3492_5",2002,434.097,12,0,FALSE,NA,FALSE,0,FALSE,3115.53,434.097,0.774,152922.67,253327,2573231.69,0.152355573961526,1,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1152","3492_CT1",2014,6.399,12,0,FALSE,NA,FALSE,1,FALSE,74.6,6.399,0.347,NA,2780.34,42011.8,0.00440968256345324,0,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1153","3492_CT2",2014,8.789,12,0,FALSE,NA,FALSE,1,FALSE,104.94,8.789,0.524,NA,3898.61,55668.2,0.00584773491801818,0,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1154","3492_CT3",2014,8.978,12,0,FALSE,NA,FALSE,1,FALSE,97.23,8.978,0.705,NA,3790.85,56053.2,0.00593377757637508,0,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1155","3492_CT4",2014,7.787,12,0,FALSE,NA,FALSE,1,FALSE,93.78,7.787,1.527,NA,3294.48,50222.3,0.00530324207170376,0,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1156","3492_CT5",2014,4.257,12,0,FALSE,NA,FALSE,1,FALSE,51.51,4.257,2.113,NA,1664.54,26176.3,0.00272424772201996,0,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1157","3492_CT6",2014,6.343,12,0,FALSE,NA,FALSE,1,FALSE,70.29,6.343,1.724,NA,2577.59,39217.6,0.00409971377517455,0,6,32.3358,-100.9158,FALSE,FALSE,FALSE
"1158","3494_5",2002,142.976,12,0,FALSE,NA,FALSE,0,FALSE,2099.98,142.976,0.352,69807.115,105744,1174629.543,0.097924912338327,1,6,31.5839,-102.9636,FALSE,FALSE,FALSE
"1159","3494_6",2002,2781.345,12,0,FALSE,NA,FALSE,0.833333333333333,FALSE,7701.78,2781.345,6.577,1303154.76,2254402,21928102.4,0.381753090562288,1,6,31.5839,-102.9636,FALSE,FALSE,FALSE
"1160","3494_CT4",2014,48.285,12,0,FALSE,NA,FALSE,1,FALSE,623.32,48.285,0.27,23451.149,29783.4,392858.66,0.0425454589387506,0,6,31.5839,-102.9636,FALSE,FALSE,FALSE
"1161","3494_CT5",2014,36.905,12,0,FALSE,NA,FALSE,1,FALSE,598.99,36.905,0.333,21488.498,27052.18,358968.003,0.0386435771570485,0,6,31.5839,-102.9636,FALSE,FALSE,FALSE
"1162","3497_1",2002,3810.019,12,0,TRUE,1971,FALSE,1,FALSE,8265.57,3810.019,43412.733,5354234,4629365,50485258,0.740885710818482,1,6,31.8206,-96.0561,FALSE,TRUE,FALSE
"1163","3497_1",2014,2261.965,12,12,TRUE,1971,TRUE,1,FALSE,6822.27,2261.965,25814.817,3750263.5,3464102.7,34447172.8,0.498552127527699,1,6,31.8206,-96.0561,TRUE,TRUE,FALSE
"1164","3497_2",2014,2810.238,12,12,TRUE,1972,TRUE,1,FALSE,8225.84,2810.238,31645.551,4598807.1,4303676.3,42241269,0.592558066756115,1,6,31.8206,-96.0561,TRUE,TRUE,FALSE
"1165","3502_2",2002,478.419,12,0,FALSE,NA,FALSE,1,FALSE,3000.09,478.419,1.038,192486.791,313641,3238521.61,0.12167056975765,1,6,31.4647,-96.985,FALSE,FALSE,FALSE
"1166","3504_2",2002,521.601,12,0,FALSE,NA,FALSE,1,FALSE,4432.36,521.601,43.431,705901.398,1125615,12010873.19,0.250722261138596,1,6,31.9381,-94.9883,FALSE,FALSE,FALSE
"1167","3504_2",2014,84.317,12,0,FALSE,NA,FALSE,1,FALSE,1313.27,84.317,0.573,113618.925,166557.19,1911822.083,0.0398114797972801,1,6,31.9381,-94.9883,FALSE,FALSE,FALSE
"1168","3506_1",2002,1707.719,12,0,FALSE,NA,FALSE,2,FALSE,6025.1,1707.719,4.596,910186.375,1551690,15315632.2,0.30866076832934,1,6,31.5733,-96.9642,FALSE,FALSE,FALSE
"1169","3507_9",2002,253.041,12,0,FALSE,NA,FALSE,0,FALSE,2261.96,253.041,0.755,149724.227,233706,2519372.27,0.104130218569889,1,6,32.1264,-96.1014,FALSE,FALSE,FALSE
